augmented_mean_logprobs,boundary_idx,char_jaccard_disagreement,critical,dataset,internal_confidence_logprob_std,internal_confidence_mean_logprob,label_reason,llm_continuation_correct,llm_oracle_correct,prefix_char_len,prefix_token_len,problem_id,question_id,score_variance,selected_rank,slm_final_correct,source_root,structured_disagreement,xrd,xrd_component_scores,xrd_error
"[-1.4772867010850008, -21.438005447387695, -1.6491639194809693, -1.2201300087558593]",18,0.8780275355503019,False,math500,1.1774893930034223,-1.1487213293673824,slm_already_correct,True,True,3979,1581,50,,1.3864812706355678,2,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.75,-5.297425189809999,"[-1.1450743852928422, -18.27302050590515, -0.8832788663094107, -0.8883270017325913]",
"[-1.5581803926461362, -1.0900009431425133, -0.9349572495517224, -0.9698582961320881]",26,0.586772070097278,False,math500,0.048240659355439766,-0.19334901425419235,slm_already_correct,True,True,4917,1943,50,,0.002327161215047578,3,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-0.9449002061139227,"[-1.300310561436703, -0.8685449762562882, -0.793656071782748, -0.8170892149799514]",
"[-0.18907412050333505, -1.1221790123924043, -0.44650542351556055, -0.44650542351556055]",35,0.20967741935483866,False,math500,0.08162887702903875,-0.06725300892339448,slm_already_correct,True,True,8421,3422,50,,0.006663273565021929,4,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.4838129860583206,"[-0.16901407214962205, -0.9135406576475693, -0.42634860721804557, -0.42634860721804557]",
"[-0.8587864072459865, -0.8597249628711814, -0.942826260769607, -0.8317803540113573]",0,0.49911656695696327,False,math500,0.053009812806673114,-0.1890303458270585,slm_already_correct,True,True,103,99,51,,0.002810040253798524,0,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-0.6842491503974746,"[-0.6508924495989561, -0.685462108095355, -0.6828444641310369, -0.7177975797645502]",
"[-0.49496597416782606, -0.49496597416782606, -0.49496597416782606, -0.49496597416782606]",8,0.0,False,math500,0.0,-0.004587470691888029,slm_already_correct,True,True,930,454,51,,0.0,1,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.49037850347593803,"[-0.49037850347593803, -0.49037850347593803, -0.49037850347593803, -0.49037850347593803]",
"[-0.9625191159575479, -0.9625191159575479, -0.9625191159575479, -0.9625191159575479]",15,0.0,False,math500,0.0,-0.11806145032483073,slm_already_correct,True,True,1570,710,51,,0.0,2,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.8444576656327172,"[-0.8444576656327172, -0.8444576656327172, -0.8444576656327172, -0.8444576656327172]",
"[-0.14670237871587233, -0.6213458850688767, -0.2827216828509336, -0.2827216828509336]",22,0.09027777777777779,False,math500,0.019840612984291014,-0.02931632748438684,slm_already_correct,True,True,2725,1306,51,,0.0003936499235924171,3,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.3040565798872672,"[-0.1288410344788531, -0.557664607842387, -0.26486033861391434, -0.26486033861391434]",
"[-0.007587588173447768, -0.007587588173447768, -0.007587588173447768, -0.007587588173447768]",30,0.0,False,math500,0.0,-0.033509812147073076,slm_already_correct,True,True,3421,1624,51,,0.0,4,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,0.025922223973625307,"[0.025922223973625307, 0.025922223973625307, 0.025922223973625307, 0.025922223973625307]",
"[-1.4549818518792432, -1.522896134498881, -1.6940457076964528, -0.5090083661977935]",0,0.7137923004129338,False,math500,0.11185091165289138,-0.3297525677582287,slm_already_correct,True,True,86,114,52,,0.012510626437582913,0,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-0.9654804473098639,"[-1.2348480917337707, -1.1484827040328338, -1.2015800267872692, -0.277010966685582]",
"[-0.2857866967026439, -0.471046358464946, -0.5733500160546328, -0.5733500160546328]",4,0.3868750956346864,False,math500,0.03004677335776834,-0.08190742767941561,slm_already_correct,True,True,554,291,52,,0.0009028085892130974,1,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-0.39397584413979825,"[-0.16740153018113446, -0.36630230001881614, -0.5210997731796212, -0.5210997731796212]",
"[-4.225381153071794, -4.225381153071794, -7.721921116113663, -1.4498122294239124]",8,0.8276255707762558,False,math500,0.9771427029446368,-0.8560751213356586,slm_already_correct,True,True,851,432,52,,0.9548078619179508,2,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-3.549548791584632,"[-4.098979935711719, -4.098979935711719, -5.217059632204473, -0.7831756627106188]",
"[-0.3802825913761418, -0.31948002630559813, -0.7071654879961258, -0.3935490073632276]",11,0.27844021768609084,False,math500,0.07630401616575862,-0.07263238220919874,slm_already_correct,True,True,1084,536,52,,0.005822302883024353,3,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-0.37748689605107455,"[-0.3591243937912541, -0.2750316191330633, -0.5034007615016409, -0.37239080977833994]",
"[-3.0255795469402074, -0.8762380487489281, -1.3816517184479582, -1.136628862952057]",15,0.5192824174587093,False,math500,0.09680952547027917,-0.2201956698461973,slm_already_correct,True,True,1282,617,52,,0.009372084221780631,4,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-1.3848288744260904,"[-2.719390145278036, -0.6707547290430133, -1.0801855679416765, -1.0689850554416354]",
"[-0.48404439007630273, -1.3597688843191074, -1.34657511480557, -0.8397732550442512]",0,0.8117045755683057,False,math500,0.13350491627147573,-0.40954745962763645,slm_already_correct,True,True,65,92,53,,0.017823562668653745,0,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-0.5979929514336714,"[-0.20600945496033773, -0.7310040749453037, -1.0132559226622107, -0.4417023531668334]",
"[-0.6107235768442933, -0.7307154621324798, -0.8951266553951882, -0.6268499520060686]",6,0.3599288931170855,False,math500,0.035419342922784994,-0.13223393533057448,slm_already_correct,True,True,817,338,53,,0.0012545298530818396,1,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-0.583619976263933,"[-0.5131604108414936, -0.5740545465486946, -0.7179781616622751, -0.5292867860032688]",
"[-1.4629346877605154, -10.930754661560059, -1.0074108810301499, -1.1002367236872557]",11,0.6212121212121212,False,math500,0.5816800726358612,-0.47573813322445035,slm_already_correct,True,True,1258,525,53,,0.3383517069016607,2,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-3.1495961052850445,"[-1.370475526836217, -9.45295013487339, -0.7671811966676139, -1.0077775627629573]",
"[-0.9463001617396003, -0.4955778870033214, -1.1694446775327378, -1.2961336839400701]",16,0.6520714638171535,False,math500,0.10209719643647902,-0.19620632526135723,slm_already_correct,True,True,1793,732,53,,0.010423837520188986,3,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.75,-0.7806577772925751,"[-0.6301431668402699, -0.41972146013043243, -0.8929668664297887, -1.1797996157698096]",
"[-0.3505841761958436, -0.3505841761958436, -0.3505841761958436, -0.3505841761958436]",22,0.0,False,math500,0.0,-0.19959037499502302,slm_already_correct,False,True,2079,843,53,,0.0,4,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.15099380120082057,"[-0.15099380120082057, -0.15099380120082057, -0.15099380120082057, -0.15099380120082057]",
"[-1.088344098462679, -1.290811751869593, -1.2983226280840086, -1.2620289905905793]",0,0.5738657914953351,False,math500,0.13419226257327807,-0.3004019427845174,slm_already_correct,True,True,189,107,54,,0.018007563334535605,0,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-0.9344749244671976,"[-0.8803163532812537, -1.0859513152102074, -0.768476808863042, -1.0031552205142873]",
"[-0.7269861326617217, -1.476597234483151, -1.0441030151529316, -0.9511622836635638]",3,0.7733148729545821,False,math500,0.057752427115260956,-0.21225764619764018,slm_already_correct,True,True,500,208,54,,0.0033353428377035283,1,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.8374545202927018,"[-0.45431316749779427, -1.2804308205367843, -0.7890069488602528, -0.8260671442759762]",
"[-2.3268951471688655, -2.144641009846964, -2.144641009846964, -1.4156178433007491]",6,0.6547619047619048,False,math500,0.0058315908874950195,-0.14086706109152752,slm_already_correct,True,True,1158,448,54,,3.400745227911495e-05,2,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-1.8670816914493582,"[-2.191859676964833, -1.9979423578679416, -1.9979423578679416, -1.2805823730967165]",
"[-0.22340330690181312, -0.29692616042348163, -0.17132745346196185, -1.5121171309656347]",8,0.41775075414781293,False,math500,0.09136145221864841,-0.17798214327266568,slm_already_correct,True,True,1699,652,54,,0.008346914951500379,3,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.37296136966555715,"[-0.13846089497627834, 0.03079430258917959, -0.040434119259736584, -1.3437447670153932]",
"[-2.141590828752669, -2.181483954029318, -2.181483954029318, -2.181483954029318]",11,0.5,False,math500,0.014209659431836724,-0.23483469732794524,slm_already_correct,True,True,1779,687,54,,0.00020191442116878638,4,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-1.9366759753822105,"[-1.8821442793305323, -1.9548532073994365, -1.9548532073994365, -1.9548532073994365]",
"[-1.2119337451096897, -1.376310842970156, -1.198820529645218, -1.273527406177891]",0,0.4223613994964541,False,math500,0.03509319952372261,-0.1547062144210028,slm_already_correct,True,True,225,173,55,,0.0012315326528118049,0,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-1.110441916554736,"[-1.0899590916616717, -1.177027059294731, -1.0200585611286073, -1.1547229541339334]",
"[-2.2203233677905847, -2.2357720239615446, -2.089398300035157, -2.044659691248853]",6,0.6867159571816543,False,math500,0.14589206074780375,-0.7416431337148277,slm_already_correct,True,True,1510,546,55,,0.021284493389240867,1,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-1.405895212044207,"[-1.5942688482193497, -1.2446116502383688, -1.4313019151855357, -1.353398434533574]",
"[-1.2304336862241598, -1.5165701496518977, -0.8700763982437252, -1.2094922811500055]",12,0.6106955740407439,False,math500,0.09887247364611212,-0.44215196968276516,slm_already_correct,True,True,2374,887,55,,0.009775766044901137,2,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-0.7644911591346819,"[-0.8349389182959577, -0.9083935288314002, -0.5210573007193418, -0.793574888692028]",
"[-1.048552893759961, -0.9642935440487008, -0.7035753459240368, -0.5548337920457698]",19,0.3100690694288355,False,math500,0.044561593785915114,-0.12796117708206634,slm_already_correct,True,True,3617,1318,55,,0.001985735640740909,3,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.75,-0.6898527168625508,"[-0.8519636203162346, -0.8374151702293817, -0.5875834764278245, -0.4824486004767623]",
"[-0.8308487256730256, -0.8308487256730256, -0.8308487256730256, -0.25940499904457764]",25,0.019607843137254888,False,math500,0.06088907217401257,-0.052300608715894564,slm_already_correct,True,True,3958,1433,55,,0.0037074791102121116,4,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.635687185300019,"[-0.8137024391675037, -0.8137024391675037, -0.8137024391675037, -0.10164142369756496]",
"[-1.8452629941834056, -1.2411527935831828, -1.287678863147221, -1.0871024911698441]",0,0.594576684027416,False,math500,0.06110371987962662,-0.268344077359809,slm_already_correct,True,True,189,121,56,,0.003733664583127878,0,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-1.0969552081611043,"[-1.5229963098377888, -1.0695952699354052, -1.0274046330837052, -0.7678246197875183]",
"[-0.4875444368454768, -0.4875444368454768, -0.5906518957948845, -0.8419121467974741]",4,0.0838308457711443,False,math500,0.02373185875393477,-0.0939627382313267,slm_already_correct,True,True,893,369,56,,0.0005632011199167104,1,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.5079504908395014,"[-0.3938283374396155, -0.3938283374396155, -0.5300026227071354, -0.7141426657716392]",
"[-1.3248516863022815, -1.3248516863022815, -1.3248516863022815, -1.3248516863022815]",8,0.0,False,math500,0.0,-0.11176295343852871,slm_already_correct,True,True,1121,460,56,,0.0,2,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-1.2130887328637527,"[-1.2130887328637527, -1.2130887328637527, -1.2130887328637527, -1.2130887328637527]",
"[-0.8020700686843373, -0.6506633664004766, -0.28894444895801524, -1.4093119428216596]",12,0.20504680504680506,False,math500,0.016741333769400776,-0.10645417278413674,slm_already_correct,True,True,1702,658,56,,0.00028027225637847875,3,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-0.6812932839319854,"[-0.6991637485280296, -0.5565931158836747, -0.15417457901137976, -1.3152416923048578]",
"[-0.15644724304299665, -0.3421754900045926, -0.3421754900045926, -0.3421754900045926]",16,0.0,False,math500,0.039338704574352575,-0.14741477559176597,slm_already_correct,True,True,1815,705,56,,0.0015475336775881885,4,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.14832865267242762,"[0.059104167575490196, -0.21747292608840024, -0.21747292608840024, -0.21747292608840024]",
"[-1.0819772536442542, -1.1873553165005433, -1.0217633675929392, -0.835301621018516]",0,0.5608237385483336,False,math500,0.03034958600957064,-0.19983645117512872,slm_already_correct,True,True,142,148,57,,0.000921097370952326,0,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.75,-0.8317629385139345,"[-0.8653319531310899, -0.9661800604085045, -0.8076924434544566, -0.6878472970616869]",
"[-0.06503551684095044, -0.06503551684095044, -0.06503551684095044, -0.06503551684095044]",112,0.0,False,math500,0.0,-0.00033811554403206934,slm_already_correct,True,True,8991,3759,57,,0.0,1,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.06469740129691837,"[-0.06469740129691837, -0.06469740129691837, -0.06469740129691837, -0.06469740129691837]",
"[-0.09642879672405513, -0.09642879672405513, -0.09642879672405513, -0.09642879672405513]",224,0.0,False,math500,0.0,-0.00020234009485697868,slm_already_correct,True,True,17573,7287,57,,0.0,2,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.09622645662919815,"[-0.09622645662919815, -0.09622645662919815, -0.09622645662919815, -0.09622645662919815]",
"[-0.010539050137055028, -0.010539050137055028, -0.010539050137055028, -0.010539050137055028]",337,0.0,False,math500,0.0,-0.0005205042665323845,slm_already_correct,True,True,26301,10878,57,,0.0,3,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.010018545870522644,"[-0.010018545870522644, -0.010018545870522644, -0.010018545870522644, -0.010018545870522644]",
"[-0.012066669307955635, -0.012066669307955635, -0.012066669307955635, -0.012066669307955635]",449,0.0,False,math500,3.967272486408075e-05,-0.0010199652757236777,slm_already_correct,True,True,34883,14406,57,,1.5739250981410504e-09,4,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.011046704032231958,"[-0.011115419207371247, -0.011023798973852195, -0.011023798973852195, -0.011023798973852195]",
"[-1.2075618169669724, -1.231094245377335, -1.0804694210742127, -1.0762544534061362]",0,0.735594157961092,False,math500,0.0651262784474343,-0.29641492565255856,slm_already_correct,True,True,119,105,58,,0.004241432144412744,0,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.75,-0.8524300585536055,"[-0.8179795492013255, -1.0199347295580736, -0.7658092149840456, -0.8059967404709774]",
"[-0.5902653612050699, -0.29137064456404005, -0.29137064456404005, -0.29137064456404005]",4,0.14,False,math500,0.032108137668013584,-0.06733917673780265,slm_already_correct,True,True,450,261,58,,0.0010309325045081126,1,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-0.29875514698649486,"[-0.46731325868985163, -0.2425691097520426, -0.2425691097520426, -0.2425691097520426]",
"[-1.5400618337152991, -1.5400618337152991, -2.00854829774471, -12.668780326843262]",8,0.5952380952380952,False,math500,0.41885186153637266,-0.3825715060904093,slm_already_correct,True,True,730,426,58,,0.17543688191248472,2,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-4.056791566914233,"[-1.4043518575669043, -1.4043518575669043, -1.8576469052786706, -11.560815647244453]",
"[-0.1938117164322648, -0.6105510251190935, -0.2747161893689736, -0.2747161893689736]",11,0.291044776119403,False,math500,0.08260829982571226,-0.07590673318959773,slm_already_correct,True,True,996,567,58,,0.006824131200094771,3,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-0.26254204688272864,"[-0.16559890738433936, -0.39156251950447896, -0.24650338032104813, -0.24650338032104813]",
"[-0.6604475074309448, -0.6878231917547125, -2.738503221255087, -0.9487394321320328]",15,0.39075630252100835,False,math500,0.07126017121770027,-0.20482540229423893,slm_already_correct,True,True,1226,701,58,,0.0050780120019759565,4,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-1.0540529358489552,"[-0.577035366957312, -0.4529920509363305, -2.472276034188528, -0.7139082913136507]",
"[-1.0759549444281278, -1.0425418474903079, -1.5083003119543719, -1.136720511754902]",0,0.6266317687300637,False,math500,0.13038657351814478,-0.26866111014762795,slm_already_correct,True,True,114,124,59,,0.01700065855380257,0,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-0.9222182937592994,"[-0.626369121891824, -0.8758671296500704, -1.174820229114605, -1.0118166943806983]",
"[-0.1815529209409707, -0.1198370341444388, -0.1198370341444388, -0.4732626012444277]",5,0.08771929824561402,False,math500,0.011633464237563791,-0.06254891645610983,slm_already_correct,True,True,546,220,59,,0.0001353374901666757,1,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-0.16107348116245918,"[-0.13063746872242465, -0.04565465345076518, -0.04565465345076518, -0.42234714902588166]",
"[-1.926421172370521, -3.4464791122203073, -1.9343786905161464, -1.3271922446560502]",10,0.7010755691534475,False,math500,0.07956292126083672,-0.32178629358798516,slm_already_correct,True,True,881,313,59,,0.006330258439558104,2,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-1.836831511352771,"[-1.719531000974614, -3.0341879933210407, -1.6430073327190677, -0.9505997183963615]",
"[-1.2394345314945383, -0.9856729477980366, -0.9856729477980366, -0.5173874040119983]",15,0.19127888572333016,False,math500,0.017333501326818955,-0.08701647576694205,slm_already_correct,True,True,1565,498,59,,0.00030045026824683453,3,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-0.8450254820087104,"[-1.1313985832074795, -0.915768325360828, -0.915768325360828, -0.41716669410570617]",
"[-1.7147692693822767, -0.6973037672440923, -1.0432896421843907, -1.0432896421843907]",20,0.20512820512820515,False,math500,0.15921858250066154,-0.37611257751290617,slm_already_correct,True,True,1896,622,59,,0.025350557013519966,4,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.7485505027358814,"[-1.233573111806226, -0.11583211677093963, -0.82239839118318, -0.82239839118318]",
"[-1.3953699332796532, -1.3055625365780088, -1.3236273816730773, -1.2353311120610826]",0,0.46807696620130584,False,math500,0.018344409580494856,-0.1363045435612828,oracle_incorrect,False,False,289,183,60,,0.0003365173628569514,0,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-1.1786681973366726,"[-1.280591302743341, -1.164321399282324, -1.1980114843549539, -1.0717486029660717]",
"[-0.7852054020258947, -0.7852054020258947, -0.7852054020258947, -0.7852054020258947]",23,0.0,False,math500,0.0,-0.012790922429228191,oracle_incorrect,True,False,5242,2630,60,,0.0,1,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.7724144795966665,"[-0.7724144795966665, -0.7724144795966665, -0.7724144795966665, -0.7724144795966665]",
"[-1.023234493976011, -1.023234493976011, -1.023234493976011, -1.023234493976011]",46,0.0,False,math500,0.0,-0.04581344752235212,oracle_incorrect,True,False,6265,3114,60,,0.0,2,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.9774210464536588,"[-0.9774210464536588, -0.9774210464536588, -0.9774210464536588, -0.9774210464536588]",
"[-1.6584592307681305, -0.642501397475754, -1.3251055684035236, -1.3251055684035236]",70,0.5004689754689755,False,math500,0.14011713471263407,-0.2519082123952148,oracle_incorrect,True,False,6888,3472,60,,0.019632811440078446,3,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-0.9858847288675181,"[-1.3602899292589363, -0.18139862637373555, -1.2009251799187002, -1.2009251799187002]",
"[-0.10861238643392426, -0.30015405077983814, -0.30015405077983814, -1.5480207187339308]",93,0.7053482608520646,False,math500,0.3831814948166944,-0.3096381915952335,oracle_incorrect,True,False,8738,4360,60,,0.14682805796995638,4,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-0.2545971100866493,"[0.015114944402280561, -0.22888661018375317, -0.22888661018375317, -0.5757301643813716]",
"[-1.4532765637688527, -1.8714355366682867, -1.2160447955213556, -1.513608154553367]",0,0.6986918536575134,False,math500,0.17762652038900975,-0.2942921157782308,slm_already_correct,True,True,295,207,61,,0.0315511807455073,0,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-1.2192991468497347,"[-1.3263315932827489, -1.293426717512375, -1.0538751053017075, -1.2035631713021075]",
"[-1.3812983984684024, -1.86350167017148, -1.6670046597643835, -1.1731528299955158]",6,0.6282520044092875,False,math500,0.024761597565058593,-0.27077323685630034,slm_already_correct,True,True,1342,550,61,,0.0006131367139739157,1,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-1.2504661527436451,"[-1.107426775454556, -1.5537690243487838, -1.4127502070147306, -0.92791860415651]",
"[-1.4810154843001797, -1.062105129794342, -2.052038115438336, -1.683537337991595]",13,0.8734295315770377,False,math500,0.2320972317002445,-0.4759068804790109,slm_already_correct,True,True,2532,931,61,,0.05386912496291697,2,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.75,-1.0937671364021022,"[-1.321431888166713, -0.6864464120206106, -1.2714077069749692, -1.095782538446116]",
"[-0.5866144603928625, -0.6085837534116934, -0.6086814558486395, -1.5066224902833298]",20,0.511225531192327,False,math500,0.02346371120306039,-0.13197266096217586,slm_already_correct,True,True,4334,1490,61,,0.0005505457434206217,3,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-0.6956528790219554,"[-0.43656725380573347, -0.4694463590518223, -0.5167660888773746, -1.3598318143528914]",
"[-2.5005331820388426, -0.6568162580401804, -3.069010094381935, -3.069010094381935]",26,0.4000000000000001,False,math500,0.016695846354731578,-0.16431608800303066,slm_already_correct,True,True,5316,1867,61,,0.00027875128550080365,4,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-2.159526319207693,"[-2.326577742648559, -0.5214182241989085, -2.8950546549916516, -2.8950546549916516]",
"[-0.1744762116052622, -0.1744762116052622, -0.1744762116052622, -0.1744762116052622]",0,0.0,False,math500,0.0,-0.001491412926083005,slm_wrong_llm_boundary_not_recovered,False,True,295,231,62,,0.0,0,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.17298479867917918,"[-0.17298479867917918, -0.17298479867917918, -0.17298479867917918, -0.17298479867917918]",
"[-2.9091988854837836, -4.4868945470880135, -3.961294698623533, -3.961294698623533]",38,0.3736572890025575,True,math500,0.026769354140642056,-0.3340384008461079,slm_wrong_llm_boundary_recovers,True,True,3037,1250,62,,0.00071659832110711,1,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-3.495632306608608,"[-2.551896819546027, -4.122797160489938, -3.653917623199233, -3.653917623199233]",
"[-2.2924870135187425, -2.756609938660124, -1.2987891109356386, -0.50755918126531]",77,0.6903880538028813,True,math500,0.0321080315706639,-0.16443722324063012,slm_wrong_llm_boundary_recovers,True,True,6862,2506,62,,0.0010309256913427496,2,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-1.5494240878543237,"[-2.1225361293098945, -2.5764370432718544, -1.102432906952628, -0.39629027188291777]",
"[-3.7855059883246818, -7.535201907157898, -4.155710094422102, -3.412041549384594]",116,0.7299382716049383,True,math500,0.29733268195153895,-0.7359395387706551,slm_wrong_llm_boundary_recovers,True,True,8873,3416,62,,0.08840672375649503,3,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-3.986175346051664,"[-3.139928254242932, -6.294651299715042, -3.6770354025284178, -2.833086427720264]",
"[-0.13070488992059381, -0.5038230584204939, -0.3770476472457176, -0.3770476472457176]",154,0.013513513513513487,True,math500,0.018084180324121676,-0.07570284025698903,slm_wrong_llm_boundary_recovers,True,True,15565,5444,62,,0.0003270375779953496,4,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.2714529704511417,"[-0.044561143285399396, -0.459442937298121, -0.2909039006105232, -0.2909039006105232]",
"[-1.446846775837912, -1.3621808786492693, -1.5145398842596478, -1.559189389183473]",0,0.6603822492788523,False,math500,0.07000860183865128,-0.36655525721516036,slm_already_correct,True,True,373,232,63,,0.004901204331402806,0,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-1.1041339747674153,"[-1.1466241952213123, -1.065902291133048, -1.1013008499108556, -1.1027085628044446]",
"[-0.07663380448900625, -0.07663380448900625, -0.07663380448900625, -0.07663380448900625]",26,0.0,False,math500,0.0,-0.01877548508532012,slm_already_correct,True,True,3329,1394,63,,0.0,1,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.05785831940368613,"[-0.05785831940368613, -0.05785831940368613, -0.05785831940368613, -0.05785831940368613]",
"[-1.1366352907042379, -0.9105259555898166, -0.8261900486360735, -1.0363181069580951]",52,0.33649683649683654,False,math500,0.04412163744962091,-0.12539925653644304,slm_already_correct,True,True,6809,2753,63,,0.0019467188912357905,2,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-0.8520180939356128,"[-0.9687817543633317, -0.8292328722644157, -0.6550327254820095, -0.9550250236326941]",
"[-0.6925850935664357, -0.7885437157481192, -0.959965013398886, -0.9906344890537184]",79,0.48631498858495403,False,math500,0.05404781075261276,-0.09691328524806314,slm_already_correct,True,True,9850,3852,63,,0.002921165847150243,3,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.75,-0.7610187926937266,"[-0.6094559068008221, -0.7501348775020873, -0.7746624805570108, -0.9098219059149866]",
"[-0.4473580950885605, -0.023345955341682156, -0.023345955341682156, -0.023345955341682156]",105,0.0,False,math500,0.040911523663243625,-0.04598851435170996,slm_already_correct,True,True,12544,5093,63,,0.001673752768448143,4,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.08336047592669178,"[-0.3305087431370562, -0.0009777201899036463, -0.0009777201899036463, -0.0009777201899036463]",
